"subID","block","trial","response","rt","objrewardstim","facerewardstim","scenerewardstim","trialtype","feedback","obj1stim","obj2stim","face1stim","face2stim","scene1stim","scene2stim","RewardCat","choice","HH","HL","LH","LL","NH","NL","subid","Gender","ExactAge","AgeGroup"
"MotER_536","Test","3","2","699","1","1","2","face2face1","None","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","face","face1","face1","face2","scene2","scene1","obj1","obj2",536,0,16.13150685,2
"MotER_536","Test","17","2","1073","1","1","2","obj2scene1","None","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","face","scene1","face1","face2","scene2","scene1","obj1","obj2",536,0,16.13150685,2
"MotER_536","Test","10","2","1730","1","1","2","scene2face1","None","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","face","face1","face1","face2","scene2","scene1","obj1","obj2",536,0,16.13150685,2
"MotER_536","Test","18","2","795","1","1","2","scene2obj1","None","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","face","obj1","face1","face2","scene2","scene1","obj1","obj2",536,0,16.13150685,2
"MotER_536","Test","1","2","687","1","1","2","obj2obj1","None","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","face","obj1","face1","face2","scene2","scene1","obj1","obj2",536,0,16.13150685,2
"MotER_536","Test","5","1","1365","1","1","2","scene2scene1","None","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","face","scene2","face1","face2","scene2","scene1","obj1","obj2",536,0,16.13150685,2
"MotER_536","Test","14","2","808","1","1","2","scene1obj1","None","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","face","obj1","face1","face2","scene2","scene1","obj1","obj2",536,0,16.13150685,2
"MotER_536","Test","9","2","1430","1","1","2","face2scene1","None","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","face","scene1","face1","face2","scene2","scene1","obj1","obj2",536,0,16.13150685,2
"MotER_536","Test","25","2","618","1","1","2","face2obj1","None","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","face","obj1","face1","face2","scene2","scene1","obj1","obj2",536,0,16.13150685,2
"MotER_536","Test","20","1","965","1","1","2","scene2obj2","None","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","face","scene2","face1","face2","scene2","scene1","obj1","obj2",536,0,16.13150685,2
"MotER_536","Test","23","2","1063","1","1","2","face1obj1","None","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","face","obj1","face1","face2","scene2","scene1","obj1","obj2",536,0,16.13150685,2
"MotER_536","Test","11","1","725","1","1","2","face1scene2","None","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","face","face1","face1","face2","scene2","scene1","obj1","obj2",536,0,16.13150685,2
"MotER_536","Test","28","2","2490","1","1","2","obj2face2","None","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","face","face2","face1","face2","scene2","scene1","obj1","obj2",536,0,16.13150685,2
"MotER_536","Test","6","2","721","1","1","2","scene1face1","None","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","face","face1","face1","face2","scene2","scene1","obj1","obj2",536,0,16.13150685,2
"MotER_536","Test","22","1","914","1","1","2","obj1face1","None","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","face","obj1","face1","face2","scene2","scene1","obj1","obj2",536,0,16.13150685,2
"MotER_536","Test","4","2","1691","1","1","2","scene1scene2","None","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","face","scene2","face1","face2","scene2","scene1","obj1","obj2",536,0,16.13150685,2
"MotER_536","Test","29","1","779","1","1","2","face2obj2","None","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","face","face2","face1","face2","scene2","scene1","obj1","obj2",536,0,16.13150685,2
"MotER_536","Test","8","1","1502","1","1","2","scene1face2","None","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","face","scene1","face1","face2","scene2","scene1","obj1","obj2",536,0,16.13150685,2
"MotER_536","Test","26","2","806","1","1","2","obj2face1","None","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","face","face1","face1","face2","scene2","scene1","obj1","obj2",536,0,16.13150685,2
"MotER_536","Test","27","1","673","1","1","2","face1obj2","None","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","face","face1","face1","face2","scene2","scene1","obj1","obj2",536,0,16.13150685,2
"MotER_536","Test","7","1","1400","1","1","2","face1scene1","None","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","face","face1","face1","face2","scene2","scene1","obj1","obj2",536,0,16.13150685,2
"MotER_536","Test","13","2","591","1","1","2","face2scene2","None","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","face","scene2","face1","face2","scene2","scene1","obj1","obj2",536,0,16.13150685,2
"MotER_536","Test","15","1","851","1","1","2","obj1scene1","None","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","face","obj1","face1","face2","scene2","scene1","obj1","obj2",536,0,16.13150685,2
"MotER_536","Test","2","1","730","1","1","2","face1face2","None","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","face","face1","face1","face2","scene2","scene1","obj1","obj2",536,0,16.13150685,2
"MotER_536","Test","16","1","1283","1","1","2","scene1obj2","None","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","face","scene1","face1","face2","scene2","scene1","obj1","obj2",536,0,16.13150685,2
"MotER_536","Test","24","1","761","1","1","2","obj1face2","None","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","face","obj1","face1","face2","scene2","scene1","obj1","obj2",536,0,16.13150685,2
"MotER_536","Test","0","1","1022","1","1","2","obj1obj2","None","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","face","obj1","face1","face2","scene2","scene1","obj1","obj2",536,0,16.13150685,2
"MotER_536","Test","12","1","1469","1","1","2","scene2face2","None","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","face","scene2","face1","face2","scene2","scene1","obj1","obj2",536,0,16.13150685,2
"MotER_536","Test","19","1","924","1","1","2","obj1scene2","None","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","face","obj1","face1","face2","scene2","scene1","obj1","obj2",536,0,16.13150685,2
"MotER_536","Test","21","2","634","1","1","2","obj2scene2","None","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","face","scene2","face1","face2","scene2","scene1","obj1","obj2",536,0,16.13150685,2
"MotER_536","Test","3","2","644","1","1","2","face2face1","None","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","face","face1","face1","face2","scene2","scene1","obj1","obj2",536,0,16.13150685,2
"MotER_536","Test","17","2","1167","1","1","2","obj2scene1","None","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","face","scene1","face1","face2","scene2","scene1","obj1","obj2",536,0,16.13150685,2
"MotER_536","Test","10","2","1697","1","1","2","scene2face1","None","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","face","face1","face1","face2","scene2","scene1","obj1","obj2",536,0,16.13150685,2
"MotER_536","Test","18","2","759","1","1","2","scene2obj1","None","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","face","obj1","face1","face2","scene2","scene1","obj1","obj2",536,0,16.13150685,2
"MotER_536","Test","1","2","605","1","1","2","obj2obj1","None","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","face","obj1","face1","face2","scene2","scene1","obj1","obj2",536,0,16.13150685,2
"MotER_536","Test","5","1","1706","1","1","2","scene2scene1","None","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","face","scene2","face1","face2","scene2","scene1","obj1","obj2",536,0,16.13150685,2
"MotER_536","Test","14","2","815","1","1","2","scene1obj1","None","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","face","obj1","face1","face2","scene2","scene1","obj1","obj2",536,0,16.13150685,2
"MotER_536","Test","9","2","17261","1","1","2","face2scene1","None","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","face","scene1","face1","face2","scene2","scene1","obj1","obj2",536,0,16.13150685,2
"MotER_536","Test","25","2","637","1","1","2","face2obj1","None","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","face","obj1","face1","face2","scene2","scene1","obj1","obj2",536,0,16.13150685,2
"MotER_536","Test","20","1","724","1","1","2","scene2obj2","None","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","face","scene2","face1","face2","scene2","scene1","obj1","obj2",536,0,16.13150685,2
"MotER_536","Test","23","2","1456","1","1","2","face1obj1","None","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","face","obj1","face1","face2","scene2","scene1","obj1","obj2",536,0,16.13150685,2
"MotER_536","Test","11","1","1169","1","1","2","face1scene2","None","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","face","face1","face1","face2","scene2","scene1","obj1","obj2",536,0,16.13150685,2
"MotER_536","Test","28","2","668","1","1","2","obj2face2","None","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","face","face2","face1","face2","scene2","scene1","obj1","obj2",536,0,16.13150685,2
"MotER_536","Test","6","2","1816","1","1","2","scene1face1","None","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","face","face1","face1","face2","scene2","scene1","obj1","obj2",536,0,16.13150685,2
"MotER_536","Test","22","1","753","1","1","2","obj1face1","None","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","face","obj1","face1","face2","scene2","scene1","obj1","obj2",536,0,16.13150685,2
"MotER_536","Test","4","2","1115","1","1","2","scene1scene2","None","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","face","scene2","face1","face2","scene2","scene1","obj1","obj2",536,0,16.13150685,2
"MotER_536","Test","29","1","697","1","1","2","face2obj2","None","mooncard.png","jupitercard.png","mancard2.png","womancard2.png","indoorcard.png","outdoorcard2.png","face","face2","face1","face2","scene2","scene1","obj1","obj2",536,0,16.13150685,2
"MotER_537","Test","12","1","1608","2","1","2","scene2face2","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","scene2","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","10","1","1516","2","1","2","scene2face1","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","scene2","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","29","2","1893","2","1","2","face2obj2","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","obj2","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","0","2","1439","2","1","2","obj1obj2","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","obj2","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","16","2","1473","2","1","2","scene1obj2","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","obj2","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","14","1","1401","2","1","2","scene1obj1","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","scene1","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","24","2","1710","2","1","2","obj1face2","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","face2","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","19","2","1298","2","1","2","obj1scene2","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","scene2","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","20","1","1711","2","1","2","scene2obj2","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","scene2","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","21","2","1943","2","1","2","obj2scene2","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","scene2","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","11","1","1765","2","1","2","face1scene2","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","face1","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","25","1","1261","2","1","2","face2obj1","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","face2","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","1","1","1672","2","1","2","obj2obj1","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","obj2","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","27","2","1147","2","1","2","face1obj2","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","obj2","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","4","2","1062","2","1","2","scene1scene2","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","scene2","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","28","1","1280","2","1","2","obj2face2","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","obj2","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","6","1","1700","2","1","2","scene1face1","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","scene1","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","3","1","1904","2","1","2","face2face1","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","face2","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","2","2","1745","2","1","2","face1face2","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","face2","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","18","1","1081","2","1","2","scene2obj1","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","scene2","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","17","1","1198","2","1","2","obj2scene1","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","obj2","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","13","2","912","2","1","2","face2scene2","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","scene2","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","8","1","1706","2","1","2","scene1face2","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","scene1","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","26","1","1067","2","1","2","obj2face1","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","obj2","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","7","2","1184","2","1","2","face1scene1","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","scene1","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","15","2","1175","2","1","2","obj1scene1","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","scene1","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","5","1","1003","2","1","2","scene2scene1","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","scene2","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","9","1","1111","2","1","2","face2scene1","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","face2","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","22","1","1580","2","1","2","obj1face1","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","obj1","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","23","1","1279","2","1","2","face1obj1","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","face1","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","12","1","2015","2","1","2","scene2face2","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","scene2","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","10","1","900","2","1","2","scene2face1","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","scene2","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","29","2","986","2","1","2","face2obj2","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","obj2","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","0","2","949","2","1","2","obj1obj2","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","obj2","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","16","1","1138","2","1","2","scene1obj2","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","scene1","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","14","1","897","2","1","2","scene1obj1","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","scene1","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","24","1","2038","2","1","2","obj1face2","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","obj1","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","19","2","759","2","1","2","obj1scene2","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","scene2","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","20","2","947","2","1","2","scene2obj2","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","obj2","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","21","2","892","2","1","2","obj2scene2","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","scene2","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","11","2","762","2","1","2","face1scene2","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","scene2","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","25","1","733","2","1","2","face2obj1","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","face2","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","1","1","636","2","1","2","obj2obj1","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","obj2","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","27","2","481","2","1","2","face1obj2","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","obj2","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","4","1","358","2","1","2","scene1scene2","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","scene1","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","28","1","522","2","1","2","obj2face2","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","obj2","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","6","1","518","2","1","2","scene1face1","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","scene1","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","3","1","750","2","1","2","face2face1","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","face2","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","2","2","471","2","1","2","face1face2","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","face2","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","18","1","276","2","1","2","scene2obj1","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","scene2","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","17","2","555","2","1","2","obj2scene1","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","scene1","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","13","2","443","2","1","2","face2scene2","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","scene2","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","8","1","492","2","1","2","scene1face2","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","scene1","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","26","1","617","2","1","2","obj2face1","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","obj2","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","7","2","443","2","1","2","face1scene1","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","scene1","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","15","2","421","2","1","2","obj1scene1","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","scene1","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","5","1","517","2","1","2","scene2scene1","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","scene2","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","9","2","509","2","1","2","face2scene1","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","scene1","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","22","1","539","2","1","2","obj1face1","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","obj1","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","23","2","455","2","1","2","face1obj1","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","obj1","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","12","1","413","2","1","2","scene2face2","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","scene2","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","10","1","377","2","1","2","scene2face1","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","scene2","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","29","2","492","2","1","2","face2obj2","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","obj2","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","0","2","547","2","1","2","obj1obj2","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","obj2","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","16","1","538","2","1","2","scene1obj2","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","scene1","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","14","1","513","2","1","2","scene1obj1","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","scene1","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","24","1","334","2","1","2","obj1face2","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","obj1","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","19","1","440","2","1","2","obj1scene2","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","obj1","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","20","2","608","2","1","2","scene2obj2","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","obj2","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","21","2","290","2","1","2","obj2scene2","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","scene2","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
"MotER_537","Test","11","2","270","2","1","2","face1scene2","None","mooncard.png","jupitercard.png","womancard.png","mancard2.png","outdoorcard.png","indoorcard.png","scene","scene2","scene2","scene1","face1","face2","obj2","obj1",537,0,15.72876712,2
